"activity","address","city","code","codedescription","createddate","duedate","neighborhood","outcome","servicerequestnum","state","status","statusdate","updateddate","zip","lon","lat"
"Dispatch Work Crew","FLEETWOOD AVE & BELAIR RD","BALTIMORE COUNTY","FORESTR2","Forestry Fallen Limb","2014-08-12T18:35:59.000","2014-08-13T18:35:59.000","ROSEMONT EAST","Removed entire limb","14-00603677","MD","CLOSED","2014-08-18T13:35:32.000","2014-08-18T13:35:00.000","21206",-75.8108566,40.4616205
"Dispatch Work Crew","2732 E BALTIMORE ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-12T18:09:52.000","2014-08-13T18:09:52.000","BALTIMORE-LINWOOD","Removed entire limb","14-00603518","MD","CLOSED","2014-08-19T11:14:23.000","2014-08-19T11:13:00.000","21224",-76.578119,39.292349
"Dispatch Inspector","1400  RIVERSIDE AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-12T18:00:15.000","2014-08-13T18:00:15.000","RIVERSIDE","Duplicate request","14-00603455","MD","CLOSED","2014-08-13T10:05:21.000","2014-08-13T10:05:00.000","21230",-76.6088246,39.2740359
NA,"1400  RIVERSIDE AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-12T15:42:58.000","2014-08-13T15:42:58.000","RIVERSIDE",NA,"14-00602702","MD","CLOSED","2014-08-12T16:48:47.000",NA,"21230",-76.6088246,39.2740359
"Dispatch Work Crew","916 S HIGHLAND AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-12T14:36:16.000","2014-08-13T14:36:16.000","CANTON","Removed entire limb","14-00602410","MD","CLOSED","2014-08-14T11:01:44.000","2014-08-14T11:01:00.000","21224",-76.5689619,39.2817847
"Dispatch Work Crew","600 S ELLWOOD AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-11T23:33:26.000","2014-08-12T23:33:26.000","CANTON","Removed entire limb","14-00601073","MD","CLOSED","2014-08-14T11:14:06.000","2014-08-14T11:13:00.000","21224",-76.5730916,39.2852296
"Dispatch Inspector","4102  SAINT PAUL ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-11T19:29:52.000","2014-08-12T19:29:52.000","GUILFORD","No Cause For Action","14-00600584","MD","CLOSED","2014-08-25T16:46:55.000","2014-08-25T16:46:00.000","21218",-76.616682,39.339255
"Dispatch Inspector","610 E LAKE AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-11T16:21:48.000","2014-08-12T16:21:48.000","CHINQUAPIN PARK-BELVEDERE","Duplicate request","14-00599676","MD","CLOSED","2014-08-12T10:22:17.000","2014-08-12T10:21:00.000","21212",-76.607833,39.367249
"Dispatch Work Crew","2911  WHITNEY AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-11T15:11:39.000","2014-08-12T15:11:39.000","MOUNT WASHINGTON","Removed entire limb","14-00599194","MD","CLOSED","2014-08-14T11:15:54.000","2014-08-14T11:15:00.000","21215",-76.677696,39.357542
"Dispatch Work Crew","5312  SAINT ALBANS WAY","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-10T18:36:57.000","2014-08-11T18:36:57.000","HOMELAND","Removed entire limb","14-00597131","MD","CLOSED","2014-08-26T12:51:43.000","2014-08-26T12:51:00.000","21212",-76.620351,39.360478
"Dispatch Work Crew","3829  FOSTER AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-10T16:36:58.000","2014-08-11T16:36:58.000","BREWERS HILL","Removed entire limb","14-00597006","MD","CLOSED","2014-08-14T11:23:38.000","2014-08-14T11:23:00.000","21224",-76.5642693,39.2844914
"Dispatch Work Crew","701  PORTLAND ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-10T11:11:46.000","2014-08-11T11:11:46.000","RIDGELY'S DELIGHT","Removed entire limb","14-00596687","MD","CLOSED","2014-08-28T15:05:37.000","2014-08-28T15:05:00.000","21230",-76.625902,39.285011
"Dispatch Inspector","2128  BANK ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-09T14:29:02.000","2014-08-10T14:29:02.000","UPPER FELLS POINT","Duplicate request","14-00595957","MD","CLOSED","2014-08-13T10:17:50.000","2014-08-13T10:17:00.000","21231",-76.586067,39.2870687
"Dispatch Work Crew","3139  BELMONT AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-08T20:23:04.000","2014-08-09T20:23:04.000","ROSEMONT","Removed entire limb","14-00594936","MD","CLOSED","2014-08-14T11:58:45.000","2014-08-14T11:58:00.000","21216",-76.67039,39.302579
"Dispatch Work Crew","2128  BANK ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-08T19:52:58.000","2014-08-09T19:52:58.000","UPPER FELLS POINT","Removed entire limb","14-00594893","MD","CLOSED","2014-08-14T10:52:29.000","2014-08-14T10:52:00.000","21231",-76.586067,39.2870687
"Dispatch Inspector","1908  ETTING ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-08T17:18:26.000","2014-08-09T17:18:26.000","DRUID HEIGHTS","No Cause For Action","14-00594268","MD","CLOSED","2014-08-25T16:19:56.000","2014-08-25T16:19:00.000","21217",-76.6354323,39.3065107
"Dispatch Work Crew","4413  WICKFORD RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-08T14:27:39.000","2014-08-09T14:27:39.000","KESWICK","No Cause For Action","14-00593396","MD","CLOSED","2014-08-14T11:24:47.000","2014-08-14T11:24:00.000","21210",-76.626463,39.343758
"Dispatch Inspector","1707 W FAYETTE ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-08T09:42:25.000","2014-08-09T09:42:25.000","FRANKLIN SQUARE","Removed entire limb","14-00592034","MD","CLOSED","2014-08-14T11:17:24.000","2014-08-08T09:44:00.000","21223",-76.644186,39.289324
"Dispatch Work Crew","1837  BOLTON ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-07T11:47:16.000","2014-08-08T11:47:16.000","BOLTON HILL","Removed entire limb","14-00588548","MD","CLOSED","2014-08-14T11:20:26.000","2014-08-14T11:19:00.000","21217",-76.629548,39.3101119
"Dispatch Work Crew","1135 E NORTHERN PKWY","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-07T11:33:31.000","2014-08-08T11:33:31.000","GLEN OAKS","Removed entire limb","14-00588505","MD","CLOSED","2014-08-14T11:25:50.000","2014-08-14T11:25:00.000","21239",-76.5963135,39.3661555
"Dispatch Work Crew","W NORTHERN PKWY & ROLAND AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-06T23:08:03.000","2014-08-07T23:08:03.000","WYNDHURST","Removed entire limb","14-00587689","MD","CLOSED","2014-08-14T12:05:24.000","2014-08-14T12:04:00.000","21210",-76.6656161,39.3557104
"Dispatch Work Crew","1300 S HANOVER ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-06T21:17:03.000","2014-08-07T21:17:03.000","SBIC","Removed entire limb","14-00587494","MD","CLOSED","2014-08-14T11:21:33.000","2014-08-14T11:21:00.000","21230",-76.615665,39.274572
"Dispatch Work Crew","5326  WESLEY AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-06T20:54:52.000","2014-08-07T20:54:52.000","HOWARD PARK","Removed entire limb","14-00587463","MD","CLOSED","2014-08-14T12:06:22.000","2014-08-14T12:06:00.000","21207",-76.706148,39.332577
"Dispatch Work Crew","4407  NORFOLK AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-06T16:22:51.000","2014-08-07T16:22:51.000","WEST FOREST PARK","Removed entire limb","14-00586278","MD","CLOSED","2014-08-07T18:19:02.000","2014-08-07T18:18:00.000","21216",-76.691808,39.321831
"Dispatch Work Crew","5111  LINDEN HEIGHTS AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-06T15:13:41.000","2014-08-07T15:13:41.000","LANGSTON HUGHES","Removed entire limb","14-00586003","MD","CLOSED","2014-08-14T12:20:54.000","2014-08-14T12:20:00.000","21215",-76.681974,39.343212
"Dispatch Work Crew","5107  LINDEN HEIGHTS AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-06T15:11:43.000","2014-08-07T15:11:43.000","LANGSTON HUGHES","Removed entire limb","14-00585995","MD","CLOSED","2014-08-14T12:19:25.000","2014-08-14T12:19:00.000","21215",-76.681853,39.343094
"Dispatch Work Crew","643 E CLEMENT ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-06T12:15:00.000","2014-08-07T12:15:00.000","RIVERSIDE","Removed entire limb","14-00585087","MD","CLOSED","2014-08-07T18:09:05.000","2014-08-07T18:00:00.000","21230",-76.6042984,39.2738921
"Dispatch Work Crew","ELM AVE & MILL RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-05T20:59:22.000","2014-08-06T20:59:22.000","HAMPDEN","Duplicate request","14-00583880","MD","CLOSED","2014-08-06T10:49:36.000","2014-08-06T10:49:00.000","21211",-120.3592697,36.1407837
"Dispatch Work Crew","3012  BELMONT AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-05T20:55:52.000","2014-08-06T20:55:52.000","ROSEMONT","Removed entire limb","14-00583865","MD","CLOSED","2014-08-14T12:11:12.000","2014-08-14T12:10:00.000","21216",-76.6677799,39.303722
"Dispatch Work Crew","5311  LOCH RAVEN BLVD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-05T18:41:35.000","2014-08-06T18:41:35.000","NEW NORTHWOOD","Removed entire limb","14-00583349","MD","CLOSED","2014-08-07T11:40:19.000","2014-08-07T11:39:00.000","21239",-76.589241,39.354811
"Dispatch Work Crew","751  EASTERN AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-05T16:19:14.000","2014-08-06T16:19:14.000","INNER HARBOR","Removed entire limb","14-00582454","MD","CLOSED","2014-08-14T11:59:50.000","2014-08-07T11:41:00.000","21202",-76.603413,39.284807
"Dispatch Work Crew","4316  PARKWOOD AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-05T15:34:57.000","2014-08-06T15:34:57.000","FRANKFORD","Removed entire limb","14-00582213","MD","CLOSED","2014-08-19T10:54:21.000","2014-08-19T10:53:00.000","21206",-76.552882,39.334001
"Dispatch Work Crew","100 N CALHOUN ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-05T12:57:05.000","2014-08-06T12:57:05.000","FRANKLIN SQUARE","Removed entire limb","14-00581318","MD","CLOSED","2014-08-07T11:51:37.000","2014-08-07T11:51:00.000","21223",-76.6399946,39.2902349
NA,"153 N ELLWOOD AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-05T10:35:06.000","2014-08-06T10:35:06.000","BALTIMORE-LINWOOD",NA,"14-00580658","MD","CLOSED","2014-08-12T19:15:26.000",NA,"21224",-76.5732515,39.2945185
"Dispatch Work Crew","1212 W MOUNT ROYAL AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-04T22:41:03.000","2014-08-05T22:41:03.000","MID-TOWN BELVEDERE","Removed entire limb","14-00580299","MD","CLOSED","2014-08-07T11:22:11.000","2014-08-07T11:20:00.000","21217",-76.62072,39.306914
"Dispatch Inspector","5809  CLOVER RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-04T20:26:46.000","2014-08-05T20:26:46.000","GLEN","Fallen limb needs to be removed","14-00580052","MD","CLOSED","2014-08-07T18:14:43.000","2014-08-06T14:40:00.000","21215",-76.685849,39.355749
"Dispatch Work Crew","3306  EGERTON RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-04T17:55:38.000","2014-08-05T17:55:38.000","ASHBURTON","Removed entire limb","14-00579407","MD","CLOSED","2014-08-28T11:52:12.000","2014-08-28T11:52:00.000","21215",-76.671564,39.325487
"Dispatch Work Crew","LABYRINTH RD & CROSS COUNTRY BLVD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-04T16:55:59.000","2014-08-05T16:55:59.000","CROSS COUNTRY","Duplicate request","14-00579132","MD","CLOSED","2014-08-05T17:48:52.000","2014-08-05T17:48:00.000","21215",-76.7010862,39.3640209
"Dispatch Work Crew","CROSS COUNTRY BLVD & BANCROFT RD","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-04T16:53:52.000","2014-08-05T16:53:52.000","CROSS COUNTRY","Removed entire limb","14-00579122","MD","CLOSED","2014-08-18T14:18:29.000","2014-08-18T14:17:00.000","21215",-76.6827254,39.3621183
"Dispatch Work Crew","W COLD SPRING LN & GREENSPRING AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-04T14:00:34.000","2014-08-05T14:00:34.000","PARKLANE","Removed entire limb","14-00578241","MD","CLOSED","2014-08-05T17:53:09.000","2014-08-05T17:52:00.000","21209",-76.6556844,39.3417832
"Dispatch Work Crew","1500  EDMONDSON AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-04T13:17:16.000","2014-08-05T13:17:16.000","HARLEM PARK","Removed entire limb","14-00577933","MD","CLOSED","2014-08-26T11:40:35.000","2014-08-26T11:39:00.000","21223",-76.642041,39.296037
"Dispatch Work Crew","2213  CHESTERFIELD AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-04T09:47:13.000","2014-08-05T09:47:13.000","HERRING RUN PARK","Removed entire limb","14-00576903","MD","CLOSED","2014-08-05T17:59:25.000","2014-08-05T17:58:00.000","21213",-76.578601,39.330511
"Dispatch Work Crew","1016 S ELLWOOD AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-03T16:01:50.000","2014-08-04T16:01:50.000","CANTON","Removed entire limb","14-00576211","MD","CLOSED","2014-08-04T18:39:57.000","2014-08-04T18:39:00.000","21224",-76.5727918,39.2808238
"Dispatch Work Crew","5313  FERNPARK AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-03T15:02:06.000","2014-08-04T15:02:06.000","HOWARD PARK","No Cause For Action","14-00576117","MD","CLOSED","2014-08-04T18:41:42.000","2014-08-04T18:41:00.000","21207",-76.705946,39.330751
"Dispatch Work Crew","5618  FERNPARK AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-03T11:21:21.000","2014-08-04T11:21:21.000","HOWARD PARK","Removed entire limb","14-00575877","MD","CLOSED","2014-08-04T18:42:33.000","2014-08-04T18:42:00.000","21207",-76.710111,39.3326909
"Dispatch Work Crew","3813  BIDDISON LN","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-03T04:11:30.000","2014-08-04T04:11:30.000","WALTHERSON","Removed entire limb","14-00575859","MD","CLOSED","2014-08-04T18:51:03.000","2014-08-04T18:50:00.000","21206",-76.556309,39.339659
"Dispatch Work Crew","333  DREW ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-02T18:39:21.000","2014-08-03T18:39:21.000","JOSEPH LEE","Removed entire limb","14-00575444","MD","CLOSED","2014-08-04T18:12:16.000","2014-08-04T18:11:00.000","21224",-76.5436299,39.289739
"Dispatch Work Crew","S ELLWOOD AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-02T13:09:26.000","2014-08-03T13:09:26.000","CANTON","Removed entire limb","14-00574971","MD","CLOSED","2014-08-04T18:40:54.000","2014-08-04T18:40:00.000","21224",-76.5728438,39.2848562
"Dispatch Work Crew","6800  EASTERN AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-01T17:17:21.000","2014-08-02T17:17:21.000","EASTWOOD","Removed entire limb","14-00573368","MD","CLOSED","2014-08-04T18:49:31.000","2014-08-04T18:49:00.000","21224",-76.5312263,39.2884561
"Dispatch Work Crew","1000 S ELLWOOD AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-01T16:13:10.000","2014-08-02T16:13:10.000","CANTON","Removed entire limb","14-00573107","MD","CLOSED","2014-08-04T18:39:17.000","2014-08-04T18:38:00.000","21224",-76.5728157,39.2811259
"Dispatch Work Crew","5714  SIMMONDS AVE","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-01T14:41:02.000","2014-08-02T14:41:02.000","GLEN","Removed entire limb","14-00572755","MD","CLOSED","2014-08-04T18:48:17.000","2014-08-04T18:48:00.000","21215",-76.6792679,39.356906
"Dispatch Work Crew","RAMSAY ST &W CROSS ST","BALTIMORE CITY","FORESTR2","Forestry Fallen Limb","2014-08-01T10:56:39.000","2014-08-02T10:56:39.000","WASHINGTON VILLAGE","Removed entire limb","14-00571689","MD","CLOSED","2014-08-04T18:58:54.000","2014-08-04T18:58:00.000","21223",-76.6399672,39.2833754
"Dispatch Work Crew","1500 W LOMBARD ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-16T17:50:27.000","2015-07-17T17:50:27.000","UNION SQUARE","Removed entire limb","15-00561925","MD","CLOSED","2015-07-20T18:48:02.000","2015-07-20T18:47:00.000","21223",-76.6408575,39.2864518
"Dispatch Work Crew","1901 E 29TH ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-19T13:20:44.000","2015-05-20T13:20:44.000","COLDSTREAM HOMESTEAD MONTEBELLO","Removed entire limb","15-00391792","MD","CLOSED","2015-05-20T19:14:21.000","2015-05-20T19:13:00.000","21218",-76.5884694,39.3244479
"Dispatch Inspector","PILGRIM RD & GIBBONS AVE, BALTIMORE, MD,",NA,"FORESTR2","Forestry Fallen Limb","2015-06-12T15:48:15.000","2015-06-13T15:48:15.000","HARFORD-ECHODALE/PERRING PARKWAY","Duplicate request","15-00458680","MD","CLOSED","2015-06-15T16:45:45.000","2015-06-15T16:44:00.000",NA,-88.1044582,43.1477987
"Dispatch Work Crew","339  BLOOM ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-27T23:19:30.000","2015-07-28T23:19:30.000","MADISON PARK","No Cause For Action","15-00594911","MD","CLOSED","2015-07-30T17:32:12.000","2015-07-30T17:31:00.000","21217",-76.634246,39.309556
"Dispatch Work Crew","6001  HILLEN RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-25T12:32:47.000","2015-06-26T12:32:47.000","MT PLEASANT PARK","No Cause For Action","15-00497537","MD","CLOSED","2015-06-26T12:37:06.000","2015-06-26T12:36:00.000","21239",-76.574883,39.371993
"Dispatch Work Crew","234 N CAREY ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-23T15:33:58.000","2015-06-24T15:33:58.000","FRANKLIN SQUARE","Removed entire limb","15-00489422","MD","CLOSED","2015-06-25T16:29:59.000","2015-06-25T16:29:00.000","21223",-76.638625,39.2921081
"Dispatch Work Crew","5500  CRAIG AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-14T22:51:22.000","2015-07-15T22:51:22.000","MID-GOVANS","Duplicate request","15-00555159","MD","CLOSED","2015-07-17T17:00:31.000","2015-07-17T17:00:00.000","21212",-76.6061588,39.3566441
"Dispatch Work Crew","4506  ARABIA AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-23T18:25:58.000","2015-07-24T18:25:58.000","BEVERLY HILLS","Removed entire limb","15-00583062","MD","CLOSED","2015-07-27T12:20:50.000","2015-07-27T12:20:00.000","21214",-76.569763,39.340034
"Dispatch Work Crew","2016  PARK AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-26T17:41:34.000","2015-06-27T17:41:34.000","RESERVOIR HILL","Removed entire limb","15-00502308","MD","CLOSED","2015-07-02T14:21:15.000","2015-07-02T14:21:00.000","21217",-76.628866,39.313166
"Dispatch Work Crew","833  AISQUITH ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-05-29T10:43:45.000","2015-05-30T10:43:45.000","OLDTOWN","Removed entire limb","15-00418981","MD","CLOSED","2015-06-03T17:01:20.000","2015-06-03T17:01:00.000","21202",-76.601803,39.30007
NA,"107  TAPLOW RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-13T13:16:36.000","2015-06-14T13:16:36.000","HOMELAND",NA,"15-00460446","MD","CLOSED","2015-07-21T17:23:52.000",NA,"21212",-76.622801,39.360343
"Dispatch Inspector","1621  PENTWOOD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-30T21:54:00.000","2015-07-31T21:54:00.000","STONEWOOD-PENTWOOD-WINSTON","Duplicate request","15-00605143","MD","OPEN","2015-07-31T10:08:59.000","2015-07-31T10:09:00.000","21239",-76.5866303,39.3475153
"Dispatch Work Crew","1903 W LANVALE ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-22T09:42:12.000","2015-06-23T09:42:12.000","MIDTOWN-EDMONDSON","Removed entire limb","15-00483883","MD","OPEN","2015-06-22T09:42:12.000","2015-06-25T16:25:00.000","21217",-76.647925,39.297354
"Dispatch Inspector","1533  WINSTON AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-06T09:38:08.000","2015-07-07T09:38:08.000","STONEWOOD-PENTWOOD-WINSTON","Fallen limb needs to be removed","15-00525865","MD","CLOSED","2015-07-21T17:05:01.000","2015-07-11T14:56:00.000","21239",-76.589273,39.349648
"Dispatch Work Crew","5000  LAUREL AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-08T22:56:40.000","2015-06-09T22:56:40.000","LEVINDALE","No Cause For Action","15-00446632","MD","CLOSED","2015-06-11T13:48:56.000","2015-06-11T13:48:00.000","21215",-76.6657427,39.3506841
NA,"1312 W LOMBARD ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-08-02T00:48:09.000","2015-08-03T00:48:09.000","UNION SQUARE",NA,"15-00609672","MD","DUPCLOSD","2015-08-04T15:52:08.000",NA,"21223",-76.638532,39.286822
"Dispatch Inspector","3004  HARFORD RD","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-18T21:01:19.000","2015-06-19T21:01:19.000","COLDSTREAM HOMESTEAD MONTEBELLO","Duplicate request","15-00477231","MD","CLOSED","2015-06-19T10:17:18.000","2015-06-19T10:17:00.000","21218",-76.5863074,39.3254822
"Dispatch Work Crew","2529  GUILFORD AVE","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-07-31T21:03:50.000","2015-08-01T21:03:50.000","HARWOOD","No Cause For Action","15-00608106","MD","CLOSED","2015-08-04T13:58:12.000","2015-08-04T13:58:00.000","21218",-76.61258,39.319045
"Dispatch Work Crew","1017 N CALVERT ST","BALTIMORE","FORESTR2","Forestry Fallen Limb","2015-06-24T14:03:01.000","2015-06-25T14:03:01.000","MID-TOWN BELVEDERE","Removed entire limb","15-00492592","MD","CLOSED","2015-06-26T12:43:30.000","2015-06-26T12:43:00.000","21202",-76.612784,39.301709
