"lat","lon","address","description"
"39.2849999028","-76.6389079059","1300 KUPER ST","Asslt-Sec Degree || Common Assault"
"39.2767828867","-76.6143997000","1100 S CHARLES ST","Asslt-Sec Degree || Assault"
"39.2873392428","-76.6121566488","100 S CALVERT ST","Burglary-4Th Degree-Store || B&E"
"39.2902131839","-76.5937369424","100 S BROADWAY","Asslt-Sec Degree || Common Assault"
"39.2902131839","-76.5937369424","100 S BROADWAY","Alc. Bev./Intox:Endanger || Aggravated Assault"
"39.2944400817","-76.6341477870","500 N SCHROEDER ST","Asslt-Sec Degree || Common Assault"
"39.2283783690","-76.5871573790","4100 CURTIS AVE","Asslt-Sec Degree || Assault 2Nd Degree"
"39.3079726892","-76.6095057855","400 E FEDERAL ST","Asslt-Sec Degree || Common Assault"
"39.2919333010","-76.5666185048","3700 LEVERTON AVE","Firearm Poss W/Fel Convict || Hgv"
"39.3524784484","-76.5525446309","3400 MARY AVE","Burglary-Fourth Degree || Burglary"
"39.2929794458","-76.6211885580","300 N EUTAW ST","Cds: Possession-Marihuana || Common Assault"
"39.3254829136","-76.5719260628","2800 PELHAM AVE","Asslt-Sec Degree || Common Assault"
"39.3090086599","-76.5857924219","1600 N PATTERSON PARK AVE","Hgv Use/Fel-Viol Crime || Armed Robbery"
"39.2892361023","-76.5946046677","1600 E PRATT ST","Asslt-Sec Degree || Common Assault"
"39.2724987442","-76.6067096165","1500 COVINGTON ST","Asslt-Sec Degree || Assault 2Nd Degree"
"39.2865320427","-76.6868067697","UNIT N WOODINGTON RD","Asslt-Sec Degree || Common Assault"
"39.3536210141","-76.7064434470","6500 EBERLE DR","Cds:Possess-Not Marihuana || Hgv"
"39.3189175288","-76.5516114193","5500 BOWLEYS LN","Asslt-Sec Degree || Assault"
"39.2872603175","-76.5730377078","400 S ELLWOOD AVE","Armed Robbery || Armed Robbery"
"39.2948582741","-76.5709853165","3300 E FAYETTE ST","Robbery || Unarmed Robbery"
"39.3225504260","-76.6214053358","200 W 29TH ST","Asslt-Sec Degree || Assault And Robbery"
"39.2990398155","-76.6395315953","1300 W LAFAYETTE AVE","Firearm/Drug Traf Crime || Hgv"
"39.2910550665","-76.5718492698","100 S EAST AVE","Armed Robbery || Armed Robbery"
"39.2930851025","-76.5848062422","100 N PATTERSON PARK AVE","Asslt-Sec Degree || Assault"
"39.3160244867","-76.6351068391","800 BROOKS LN","Asslt-Sec Degree || Common Assault"
"39.2865834192","-76.5947198038","1600 BANK ST","Theft: Less $1,000 Value || Theft"
"39.3045873625","-76.5882452365","1200 N CHESTER ST","Rfl/Shotgn Poss-Ment. Dis. || Hgv"
"39.3045873625","-76.5882452365","1200 N CHESTER ST","Rifle/Shot-Poss W/Fel Conv || Hgv"
"39.2800107089","-76.6484430390","600 S PULASKI ST","Cds Poss W/Int To Dist || Hgv"
"39.2800107089","-76.6484430390","600 S PULASKI ST","Cds: Poss Marihuana L/T 10 G || Hgv"
"39.2800107089","-76.6484430390","600 S PULASKI ST","Cds Poss W/Int To Dist || Hgv"
"39.2854175063","-76.5935120499","500 S BROADWAY","Asslt-Sec Degree || Common Assault"
"39.3248470606","-76.6147119205","3000 N CALVERT ST","Cds-Poss Of Firearms || Hgv"
"39.3154286642","-76.6181563280","2300 MARYLAND AVE","Asslt-Sec Degree || Assault"
"39.3164434331","-76.6492975916","2200 BRYANT AVE","Asslt-Sec Degree || Common Assault"
"39.3079510408","-76.6390911034","2200 BRUNT ST","Armed Robbery || Armed Robbery"
"39.3001220822","-76.5795839828","800 N LAKEWOOD AVE","Cds Manuf/Dist-Narc || Hgv"
"39.2993625433","-76.5837185176","700 N MONTFORD AVE","Armed Robbery || Armed Robbery"
"39.2993625433","-76.5837185176","700 N MONTFORD AVE","Armed Robbery || Armed Robbery"
"39.3166275439","-76.6324202069","700 DRUID PARK LAKE DR","Asslt-First Degree || Assault"
"39.2886916614","-76.6078774278","600 WATER ST","Deadly Weapon-Conceal || Deadly Weapon"
"39.3249793075","-76.5440757572","5200 GOODNOW RD","Asslt-Sec Degree || Domestic Assault"
"39.3016751377","-76.6848914174","4100 MOUNTWOOD RD","Burglary-4Th Degree-Store || B&E"
"39.3150056088","-76.5683943379","3900 ERDMAN AVE","Theft Less Than $100.00 || Theft"
"39.2867299247","-76.5648289835","3800 EASTERN AVE","Theft Less Than $100.00 || Theft"
"39.3245021026","-76.6571021550","3300 REISTERSTOWN RD","Asslt-Sec Degree || 2Nd Degree Assault"
"39.3653674205","-76.6851982803","2800 W STRATHMORE AVE","Asslt-Sec Degree || Assault"
"39.2877100452","-76.6564125728","2500 W BALTIMORE ST","Asslt-Sec Degree || Assault"
"39.3150870663","-76.6384473214","2500 EUTAW PL","Asslt-Sec Degree || Assault On Police"
"39.3089031346","-76.6129053934","200 E LANVALE ST","Firearm Poss W/Fel Convict || Hgv"
"39.3089031346","-76.6129053934","200 E LANVALE ST","Reg Firearm:Illegal Possession || Hgv"
"39.2925427044","-76.5995417175","1300 E FAYETTE ST","Theft Less Than $100.00 || Theft"
"39.3024978435","-76.6410124800","1200 WHATCOAT ST","Poss Of Firearm/Ammo/Minor || Hgv"
"39.2935506557","-76.5819319760","100 N MILTON AVE","Mal Dest Prop/Valu - $500 || 4Th Degree Burglary"
"39.2896208695","-76.6769137428","100 N EDGEWOOD ST","Asslt-Sec Degree || Common Assault"
"39.2356446383","-76.6116331849","UNIT W JEFFREY ST","Asslt-Sec Degree || Agg Assault"
"39.2896439460","-76.6101772967","UNIT COMMERCE ST","Asslt-Sec Degree || Common Assault"
"39.2876121106","-76.5436921322","6100 EASTERN AVE","Asslt-Sec Degree || Assault Second Degree"
"39.2830417499","-76.6231678843","500 RUSSELL ST","Theft: Less $1,000 Value || Theft"
"39.3297607349","-76.6656443919","3900 WABASH AVE","Asslt-Sec Degree || Dom. Assault/Dest. Of Property"
"39.3297607349","-76.6656443919","3900 WABASH AVE","Deadly Weapon-Int/Injure || Aggravated Assault By Cutt"
"39.3308439402","-76.6927940647","3600 MOHAWK AVE","Asslt-Sec Degree || Common Assault"
"39.3488329220","-76.6804681706","3500 HAYWARD AVE","Asslt-First Degree || Assault Second Degree"
"39.2924838357","-76.5701732617","3300 E BALTIMORE ST","Asslt-Sec Degree || Common Assault"
"39.3613643000","-76.5462132362","3200 E NORTHERN PKWY","Asslt-Sec Degree || Domestic Assault"
"39.2513688374","-76.6149780825","3000 S HANOVER ST","Asslt-Sec Degree || Agg Assault"
"39.2915385187","-76.6200705574","300 W LEXINGTON ST","Asslt-Sec Degree || Common Assault"
"39.2848589933","-76.6134133269","300 LIGHT ST","Asslt-Sec Degree || Common Assault"
"39.2947411627","-76.6551544999","2400 EDMONDSON AVE","Cds:P W/I Dist:Narc || Hgv"
"39.3130308705","-76.5956270413","2000 N BROADWAY","Mace/Chem Device-Int/Injure || Aggervated Assault"
"39.3124777652","-76.5904659367","1900 N WASHINGTON ST","Asslt-Sec Degree || Common Assault"
"39.3079326532","-76.6498220306","1700 N PAYSON ST","Asslt-Sec Degree || Second Degree Assault"
"39.2942899935","-76.5988115724","1400 MAY CT","Asslt-Sec Degree || Common Assault"
"39.3043333715","-76.6061282778","1200 TURPIN LN","Asslt-Sec Degree || Assault"
"39.2842330760","-76.6001224409","1000 FLEET ST","Theft Less Than $100.00 || Theft"
"39.2948888675","-76.6345565878","1000 BENNETT PL","Asslt-Sec Degree || Assault"
"39.2938135728","-76.5710073735","100 N CLINTON ST","Burglary-4Th Degree-Store || Burglary"
"39.2938135728","-76.5710073735","100 N CLINTON ST","Burglary-4Th Degree-Store || Burglary"
"39.2938135728","-76.5710073735","100 N CLINTON ST","Burglary-4Th Degree-Store || Burglary"
"39.2303565064","-76.5989628160","900 STOLL ST","Asslt-Sec Degree || 1St Degree Assault"
"39.3248488683","-76.5333748739","5000 DENVIEW WAY","Burglary-Fourth Degree || B&E"
"39.3161969107","-76.5476367144","4800 LORELLY AVE","Asslt-Sec Degree || Agg Assault"
"39.2872967430","-76.6925629051","4500 PEN LUCY RD","Vul Adult Abuse/Custodian || Common Assault"
"39.3272897026","-76.6910090030","4300 SPRINGDALE AVE","Asslt-Sec Degree || Common Assault"
"39.2866281692","-76.5660083520","3700 EASTERN AVE","Deadly Weapon-Int/Injure || Assault"
"39.2913766682","-76.5673717285","3600 E LOMBARD ST","Asslt-Sec Degree || Common Assault"
"39.2913766682","-76.5673717285","3600 E LOMBARD ST","Asslt-Sec Degree || Common Assault"
"39.2913608866","-76.5691586872","3400 E LOMBARD ST","Asslt-First Degree || Agg Assault"
"39.3245768172","-76.5665426842","3100 SHANNON DR","Burglary-First Degree || B&E"
"39.3480123038","-76.5698361218","2700 SHIREY AVE","Asslt-Sec Degree || Common Assault"
"39.3124461142","-76.5886014458","2100 E NORTH AVE","Asslt-Sec Degree || Common Assault"
"39.3101336559","-76.6415206496","1500 W NORTH AVE","Asslt-Sec Degree || Assault"
"39.3010748734","-76.6351085925","1500 MYRTLE AVE","Asslt-Sec Degree || Common Assault"
"39.3010748734","-76.6351085925","1500 MYRTLE AVE","Asslt-Sec Degree || Common Assault"
"39.3443130151","-76.6420142763","1300 W COLD SPRING LN","Asslt-Sec Degree || Assault"
"39.3102825783","-76.6342147017","1000 W NORTH AVE","Asslt-Sec Degree || 2Nd Degree Assault"
"39.2360325044","-76.6127345123","100 W JEFFREY ST","Asslt-Sec Degree || Assault"
"39.2941101278","-76.5709568670","100 N CLINTON ST","Asslt-Sec Degree || Agg. Assault"
"39.3618425049","-76.6015531759","900 EVESHAM AVE","Asslt-Sec Degree || Assault"
"39.3459167606","-76.6061391949","700 E COLD SPRING LN","Asslt-Sec Degree || Aggravated Assault"
"39.3124614135","-76.6987116120","4900 CHALLEDON RD","Firearm Poss W/Fel Convict || Hgv"
"39.3237032765","-76.5582772866","4600 SHAMROCK AVE","Deadly Weapon-Conceal || Deadly Weapon"
"39.3375742748","-76.5512652803","4200 FRANKFORD AVE","Burglary/2Nd Degree/General || Burglary First Degree"
"39.2646047469","-76.6797828716","3800 MACTAVISH AVE","Asslt-Sec Degree || Domestic Common Assault"
"39.3299485710","-76.6804012338","3800 CHATHAM RD","Asslt-Sec Degree || Domestic Assault"
"39.3316517591","-76.6939110996","3600 HILLSDALE RD","Asslt-Sec Degree || Aggravated Assault"
"39.3232203383","-76.6829935008","3100 CHELSEA TER","Asslt-Sec Degree || Assault"
"39.2861504922","-76.5799357417","2600 EASTERN AVE","Asslt-Sec Degree || Common Assault"
"39.2839019167","-76.6565495954","2500 MCHENRY ST","Asslt-Sec Degree || Common Assault"
"39.2832179326","-76.6450385413","1800 RAMSAY ST","Asslt-Sec Degree || 1St Degree Assault"
"39.3052726568","-76.6473741328","1800 PRESSTMAN ST","Asslt-Sec Degree || Assault"
"39.2892918613","-76.5931846253","1700 E PRATT ST","Asslt-Sec Degree || Common Assault"
"39.2821113182","-76.6437101940","1700 COLE ST","Deadly Weapon-Int/Injure || Aggravated Assault"
"39.2895398924","-76.6137740987","UNIT LIGHT ST","Asslt-First Degree || Assault Agg"
"39.2895398924","-76.6137740987","UNIT LIGHT ST","Asslt-First Degree || Agg Assault"
"39.2895398924","-76.6137740987","UNIT LIGHT ST","Asslt-First Degree || Assault Agg."
"39.3553571709","-76.6082720324","600 WOODBOURNE AVE","Theft: Less $1,000 Value || Theft"
"39.3293060814","-76.5639495314","4400 BELAIR RD","Asslt-Sec Degree || Attempted Robbery"
"39.2308188612","-76.6016075908","4000 8TH ST","Asslt-Sec Degree || Common Assault"
"39.2960525748","-76.5835038613","400 N MONTFORD AVE","Asslt-Sec Degree || Common Assault"
"39.2945151894","-76.5787427937","2700 E FAYETTE ST","Deadly Weapon-Int/Injure || Agg Assault"
"39.2816723370","-76.6480300783","2000 WILKENS AVE","Asslt-Sec Degree || Common Assault"
"39.3107709503","-76.5928612770","1800 E LAFAYETTE AVE","Asslt-Sec Degree || Assault"
"39.2935609831","-76.5756019232","100 N CURLEY ST","Robbery || Unarmed Robbery"
"39.2961617366","-76.5842938336","400 N BRADFORD ST","Burglary-4Th Degree-Store || Burglary"
"39.2961617366","-76.5842938336","400 N BRADFORD ST","Burglary-4Th Degree-Store || B&E"
"39.3114255931","-76.6108338488","400 E NORTH AVE","Asslt-Sec Degree || 2Nd Deg Assault"
"39.3277940742","-76.6840307909","3900 LIBERTY HEIGHTS AVE","Theft: $1,000 To Under $10,000 || B&E"
"39.3277940742","-76.6840307909","3900 LIBERTY HEIGHTS AVE","Mal Dest Prop/Valu - $500 || B&E"
"39.2867299247","-76.5648289835","3800 EASTERN AVE","Asslt-Sec Degree || Unarmed Robbery"
"39.2841052781","-76.6400400179","300 S NORRIS ST","Burglary-Fourth Degree || Burglary (4Th Degree)"
"39.3125890813","-76.5837333800","2400 E NORTH AVE","Att 2Nd Deg. Murder || 1St Degree Assault"
"39.3125890813","-76.5837333800","2400 E NORTH AVE","Con-Asslt-First Degree || 1St Deg Assault"
"39.3147246089","-76.5987881957","2100 SHERWOOD AVE","Att-Burglary-First Degree || Assault 1St Degree"
"39.2298698033","-76.5895727869","1500 SPRUCE ST","Asslt-Sec Degree || Assault"
"39.3670063540","-76.5727212941","6600 PIONEER DR","Asslt-Sec Degree || Assault"
"39.2815818575","-76.5404372515","6300 ODONNELL ST","Asslt-Sec Degree || 2Nd Degree Assault"
"39.2808203582","-76.5407793243","6200 FERORE WAY","Asslt-Sec Degree || Assault"
"39.3191779042","-76.5500932634","4900 BOWLAND AVE","Cds: Possession-Marihuana || B&E"
"39.2961617366","-76.5842938336","400 N BRADFORD ST","Burglary-4Th Degree-Store || B&E"
"39.2918652887","-76.6824613187","400 N LOUDON AVE","Asslt-Sec Degree || Assault 2Nd Degree"
"39.2366077015","-76.6105412808","3800 S HANOVER ST","Robbery || Unarmed Robbery"
"39.2312029858","-76.5905178078","3700 FAIRHAVEN AVE","Cds:Possess-Not Marihuana || Hgv"
"39.3090496091","-76.5669727895","3500 E FEDERAL ST","Asslt-Sec Degree || Assault"
"39.2606187771","-76.6088619014","2700 PORT COVINGTON DR","Theft: Less $1,000 Value || Theft"
"39.3136192701","-76.6847772754","2300 MONTICELLO RD","Asslt-Sec Degree || 2Nd Deg Assault"
"39.2510706564","-76.6448660238","2100 W PATAPSCO AVE","Deadly Weapon-Int/Injure || Aggravated Assault"
"39.2841906363","-76.6488700712","2000 MCHENRY ST","Burglary-4Th Degree-Store || 4Th Degree Burglary"
"39.2915943982","-76.6224676155","200 N PACA ST","Asslt-Sec Degree || Assault On Police"
"39.2696981993","-76.5917781713","1400 TOWSON ST","Asslt-Sec Degree || Domestic Assault"
"39.3289472666","-76.7060261305","5300 GWYNN OAK AVE","Asslt-Sec Degree || 2Nd Deg Assault"
"39.2297499434","-76.5995306114","900 DANTREY CT","Cds:P W/I Dist:Narc || Hgv"
"39.2801224649","-76.6289247763","800 W CROSS ST","Cds: Possession-Marihuana || Hgv"
"39.3038534039","-76.5409467093","6400 PULASKI HWY","Firearm/Drug Traf Crime || Hgv"
"39.3038534039","-76.5409467093","6400 PULASKI HWY","Firearm/Drug Traf Crime || Hgv"
"39.3038534039","-76.5409467093","6400 PULASKI HWY","Firearm/Drug Traf Crime || Hgv"
"39.2369933821","-76.6044336542","400 E PATAPSCO AVE","Asslt-Sec Degree || Common Assault"
"39.3432543032","-76.6804014894","3900 W GARRISON AVE","Firearm Poss W/Fel Convict || Handgun Violation"
"39.2867506053","-76.5643098476","3900 EASTERN AVE","Asslt-First Degree || Aggravated Assault"
"39.2924655925","-76.5706535088","3300 E BALTIMORE ST","Asslt-Sec Degree || Aggravated Assault"
"39.3258204261","-76.7008532931","3100 MILFORD AVE","Asslt-First Degree || 2Nd Degree Assault"
"39.2759235301","-76.6651428784","3000 WILKENS AVE","Asslt-Sec Degree || Assault"
"39.2946636004","-76.5762916408","2900 E FAYETTE ST","Deadly Weapon-Int/Injure || Armed Assault & Robbery"
"39.3124723202","-76.5879645210","2100 E NORTH AVE","Cds:P W/I Dist:Narc || Hgv"
"39.2807060480","-76.6481137700","2000 EAGLE ST","Reg Firearm:Illegal Possession || Hgv"
"39.2854384404","-76.6394135423","200 S CALHOUN ST","Asslt-Sec Degree || Common Assault"
"39.2854384404","-76.6394135423","200 S CALHOUN ST","Asslt-Sec Degree || Common Assault"
"39.2854384404","-76.6394135423","200 S CALHOUN ST","Asslt-Sec Degree || Common Assault"
"39.3172821434","-76.5979429779","1200 E 25TH ST","Handgun In Vehicle || Handgun Violation"
"39.3116924532","-76.6049530811","1000 E NORTH AVE","Asslt-Sec Degree || 2Nd Degree Assault"
"39.3111354877","-76.6181214533","100 W NORTH AVE","Asslt-Sec Degree || Assault"
"39.2939437460","-76.6212422763","400 N EUTAW ST","Asslt-Sec Degree || Common Assault"
"39.2939437460","-76.6212422763","400 N EUTAW ST","Asslt-Sec Degree || Common Assault"
"39.2513688374","-76.6149780825","3000 S HANOVER ST","Asslt-Sec Degree || Assault"
"39.2799406648","-76.6565141668","2600 SAINT BENEDICT ST","Asslt-Sec Degree || Common Assault"
"39.2775434231","-76.5456145249","1400 ANGLESEA ST","Cds Poss W/Int To Dist || Hgv"
"39.2807087774","-76.6110439442","200 KEY HWY","Asslt-Sec Degree || 2Nd Deg Assault"
"39.2807087774","-76.6110439442","200 KEY HWY","Asslt-Sec Degree || 2Nd Deg Assault"
"39.2992042694","-76.6467205320","900 MCKEAN AVE","Rifle/Shot-Poss W/Fel Conv || Handgun Violation"
"39.2992042694","-76.6467205320","900 MCKEAN AVE","Cds:P W/I Dist:Narc || Hgv"
"39.2992042694","-76.6467205320","900 MCKEAN AVE","Cds:P W/I Dist:Narc || Hgv"
"39.2833374358","-76.6265512556","700 WASHINGTON BLVD","Asslt-Sec Degree || Aggravated Assault"
"39.2855897396","-76.5894818388","500 S CHAPEL ST","Theft: Less $1,000 Value || Theft"
"39.2801226698","-76.5437362137","1200 BROENING HWY","Asslt-Sec Degree || Common Assault"
"39.2813222316","-76.6304138489","1100 W CROSS ST","Handgun On Person || Handgun Violation"
"39.2991527700","-76.5847074304","700 PATTERSON PARK","Asslt-Sec Degree || Assault On Police"
"39.3478316182","-76.6995075469","5700 WABASH AVE","Theft: Less $1,000 Value || Theft"
"39.3266193330","-76.5502075597","4900 GUNTHER AVE","Asslt-Sec Degree || Second Degree Assault"
"39.2939798147","-76.6787821435","3700 EDMONDSON AVE","Asslt-Sec Degree || Common Assault"
"39.3203734534","-76.5916378412","2700 HARFORD RD","Handgun In Vehicle || Hgv"
"39.3058961401","-76.5802101812","2600 E PRESTON ST","Reg Firearm:Illegal Possession || Hgv"
"39.2902365763","-76.6794579698","200 MOUNT HOLLY ST","Asslt-Sec Degree || Common Assault"
"39.2899553138","-76.5635967715","200 GRUNDY ST","Asslt-Sec Degree || Second Degree Assault"
"39.2690564144","-76.6514536431","1800 SPENCE ST","Asslt-Sec Degree || Aggravated Assault"
"39.3079560804","-76.6550403693","1700 RUXTON AVE","Cds:P W/I Dist:Narc || Handgun Violation"
"39.2914124201","-76.5985820301","1400 E BALTIMORE ST","Asslt-First Degree || Agg Assault"
"39.2776068685","-76.5455478093","1400 ANGLESEA ST","Asslt-Sec Degree || Agg Assault"
"39.2978519061","-76.6395489268","1300 W LANVALE ST","Asslt-Sec Degree || Agg Assault"
"39.3611830385","-76.5669010767","6200 TRAMORE RD","Asslt-First Degree || Agg.Assault"
"39.3114651510","-76.6092936104","500 E NORTH AVE","Asslt-Sec Degree || Common Assault"
"39.3436512578","-76.6591992391","4500 DERBY MANOR DR","Asslt-Sec Degree || Agg Assault"
"39.2925280955","-76.6101223392","400 E SARATOGA ST","Asslt-Sec Degree || Assault"
"39.2925280955","-76.6101223392","400 E SARATOGA ST","Theft Less Than $100.00 || Assault/Robbery"
"39.2925280955","-76.6101223392","400 E SARATOGA ST","Asslt-First Degree || Assault / Robbery"
"39.3223148574","-76.5627360065","3900 BREHMS LN","Asslt-Sec Degree || Common Assault"
"39.3210627543","-76.5710190585","3000 MAYFIELD AVE","Asslt-Sec Degree || Common Assault"
"39.2947415185","-76.5743147218","3000 E FAYETTE ST","Asslt-First Degree || Aggravated Assault"
"39.2883768432","-76.5701241192","300 S CLINTON ST","Asslt-First Degree || Aggravated Assault"
"39.2955250597","-76.5813514322","300 N ROSE ST","Asslt-Sec Degree || 2Nd Deg Assault"
"39.2980079385","-76.5759715649","2900 MCELDERRY ST","Asslt-Sec Degree || Common Assault"
"39.2831869562","-76.6459036723","1800 RAMSAY ST","Burglary-4Th Degree-Store || Burglary"
"39.3009743435","-76.6159836994","UNIT W EAGER ST","Asslt-Sec Degree || Assault"
"39.3003747663","-76.6048939508","900 VALLEY ST","Asslt-Sec Degree || Assault 2Nd Degree"
"39.2838607789","-76.5556237689","800 OLDHAM ST","Theft: Less $1,000 Value || Theft"
"39.2833374358","-76.6265512556","700 WASHINGTON BLVD","Deadly Weapon-Conceal || Deadly Weapon"
